startTime,activeRegionNum,instruments,cmeAnalyses,linkedEvents,note,N/S,E/W
2015-04-03 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,associated with a rather insignificant eruption just behind the east limb seen as opening field lines in AIA 193 around 07:00,,
2015-04-03 13:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Very faint CME. Source could not be found in AIA imagery, location assumed to be backsided",,
2015-04-04 23:36:00,12320.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME is associated with part of a filament eruption on the SE area close to AR 2320.  Eruption can be seen in SDO 193/304.,,
2015-04-05 04:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,This CME is associated with a filament eruption. It can be seen in SDO/AIA 304 at ~04:00 UT.,-10.0,-45.0
2015-04-05 10:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,seems to be backsided,,
2015-04-05 23:48:00,12320.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Darkening visible after C3.0 class flare from AR 2320.  CME measurements are very preliminary since the CME is very faint.,,
2015-04-06 01:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME may be backsided or just at the west limb.  Definite source could not be located.  Measurements are POS approximations using STEREO_Cat since the CME was not visible on SWPC_Cat.,,
2015-04-06 05:48:00,12318.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME is associated with an eruption visible after a C1.2 class flare that started around 05:46Z from AR 2318.  Due to a data gap in LASCO imagery the measurements are done when the CME is still very close to the surface.,,
2015-04-06 11:36:00,12317.0,['SOHO: LASCO/C2'],0,0,"very narrow, at LASCO west limb",,
2015-04-06 20:36:00,12320.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,Very faint partial halo with irregular hard to determine shape. Associated with a C3 class flare and an eruption seen in AIA 193 and 304. Difference images indicate relatively narrow half-angle (not a wide CME).,-15.0,14.0
2015-04-08 21:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME is very narrow and may be backsided.  No source could be identified.,,
2015-04-09 01:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME may be backsided.  No source location could be identified.,,
2015-04-09 23:12:00,12320.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"2 C-class flares connected to this CME, both in AR 12320, C5.9 with peak at 17:38 and C6.2 with peak at 19:05, some dimmings seen in AIA 193 especially to the south of the AR, start time of CME at beginning of data gap (should be changed when C2 is backfilled)",-14.0,-21.0
2015-04-11 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Very narrow and faint CME to the SE. No clear source seen.  Also a part that seems to erupt with it that is more northern/eastern.,,
2015-04-12 03:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,No source seen on Earth facing disk.  High latitude North CME.,,
2015-04-12 09:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,May be from activity seen around AR 2320 (S15W55) around 10:15UT. or could be backsided.,,
2015-04-12 10:00:00,12321.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,Associated with M class flare.,11.0,78.0
2015-04-12 12:24:00,12321.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,It is associated with a second eruption seen SDO 304 around 11:40Z,12.0,60.0
2015-04-13 00:00:00,12320.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Associated with a flare from AR 2320, additional activity is visible in 193 and 304 starting roughly 23:20Z",-14.0,-64.0
2015-04-14 02:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Starting at 02:40 in AIA images, there appears to be a wave coming from the backside and propagating over the north pole.",,
2015-04-14 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is unclear.  Perhaps some opening loops from just behind the W limb in AIA 193 images before 09:00, but it's pretty faint.",,
2015-04-14 10:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"No clear source in AIA images, based on the brightness of the CME and its gradual rise it probably occurred near the limb but didn't produce a low-coronal signature.",,
2015-04-14 15:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,A prominence and expanding loops observed above the East limb in AIA 193 images starting at 14:55 UT.,-15.0,90.0
2015-04-16 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME associated with filament eruption visible on the NE disk close to the AR 2321.  The start time is not accurate due to a data gap.,,
2015-04-16 06:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME location could not be identified.  Could be just around the limb close to some active regions just rotating to the Earth's facing solar disk.,,
2015-04-17 04:17:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Longitude is a guess since reliable source not found. There is a filament eruption in NW quadrant starting about an hour earlier, however it is significantly more northern and its movement is very slow.",,
2015-04-18 03:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source can be seen faintly off of the NE limb in SDO 304. CME not modeled because of high northern latitude.,,
2015-04-18 15:12:00,12321.0,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2']",1,1,"Very faint, halo CME from a flare / filament eruption. Dimming is seen in SDO 193 and the filament loop is seen in SDO 304.  The CME is very faint and diminishes in coronagraphs (not even visible in C3).",,
2015-04-18 16:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Karin noticed a filament eruption in 304 around 12:00 that precedes the flare causing the earthbound halo CME seen earlier. Possibly the source?,,
2015-04-19 07:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Very faint and backsided. This CME is to the SW on the C2 images. A second CME comes later in the day and causes it to speed up.,,
2015-04-19 11:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"CME is backsided. Causes an earlier CME to speed up.

This CME interacts with an earlier CME of the day. In C3 the structure is moving together with the main light-bulb shaped CME in the SE. In C2 it is not so clear if it starts moving out at the same time.",,
2015-04-19 21:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Off limb opening field lines / eruption seen around 19:30 UT in SDO 193 in SW,,
2015-04-21 03:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Faint off-limb dimming observed in AIA 193 images in the SE around 03:00 UT.  Possible involvement of the active region to the NE too.,,
2015-04-21 10:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"This was a very nice eruption in AIA images:  flare, wave, post-eruption loops.",10.0,90.0
2015-04-21 13:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"This is a prominence eruption following the 2015-04-21T10:36Z CME and M-flare.  Prominence was located slightly to the West of the flaring region, starting lifting off just after 13:00 UT.",20.0,85.0
2015-04-23 09:36:00,12321.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME associated with M1.1 class flare that peaked on 2015-04-23T10:07Z.,7.0,-80.0
2015-04-24 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,very faint CME with no clear source,,
2015-04-24 15:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source could not be found in SDO. Lat/Lon are rough approximations.,,
2015-04-24 20:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Observed off of the NW limb in SDO. Direction of propagation was estimated due to limited imagery available for analysis of this back-sided event.,,
2015-04-25 03:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source could not be found in SDO. Lat/Lon are rough approximations.,,
2015-04-25 15:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Associated with a filament eruption that can be seen at 14:30-14:45UT of SDO AIA 304 off of the west limb.,,
2015-04-25 18:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2015-04-26 01:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Backsided CME, most likely from the same regions that have been producing CMEs over the past few hours.

Partial Halo",,
2015-04-26 12:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The analysis is a good fit for the CME. The CME will not be modeled because it is high latitude and low half width. Because of this, the CME will not be directed towards any NASA missions.",,
2015-04-27 00:12:00,,['SOHO: LASCO/C2'],0,0,Eruption seen in SDO 304 and 193 around 21:45UT.,,
2015-04-28 07:31:00,12327.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is from an eruption on the Western limb around 05:20 UT as seen in SDO 304.,,
2015-04-28 14:29:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"large filament eruption seen in AIA 193/304 starting around 13:00, probably triggered by another smaller filament eruption to the SE of the large one at ~03:00",,
2015-04-30 02:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"No eruption observed in AIA, back-sided",,
2015-04-30 03:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Not observed in AIA, back-sided",,
2015-05-01 11:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"no source visible on the front side, backsided location assumed
Not modeled because high latitude",,
2015-05-01 18:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"Unknown Source, but large Halo CME.  Backsided.",,
2015-05-01 19:24:00,,['SOHO: LASCO/C2'],1,0,"East limb eruption shortly after the Halo CME. Gets pretty much ""absorbed"" in Halo CME in terms of imagery so could not be effectively measured.  Backsided, as no source seen in SDO.",,
2015-05-01 22:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Eruption seen in SW limb of SDO 193 around 22UT,-20.0,-90.0
2015-05-02 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME to the East. No source seen in SDO so likely backsided.,,
2015-05-02 09:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Likely from a West limb eruption seen in SDO on the SW limb.  Slow CME, difficult to measure as it is pretty faint.  Start time is also a bit of a guess because it starts off too slow and faint.",,
2015-05-02 21:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,From large filament eruption seen in the south in SDO 193 and 304,,
2015-05-03 01:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Opening field lines seen in SDO 193 in SW limb around 00:00,-50.0,-85.0
2015-05-03 04:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Opening field lines visible behind NE limb starting around 02:00Z in SDO 193,,
2015-05-03 06:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,Opening field lines visible in SDO 193 behind NE limb starting around 06:15Z. Essentially disappears in C3 so it is not measured.,,
2015-05-03 15:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,SE CME,,
2015-05-03 16:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,NE Small CME,,
2015-05-04 03:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME probably associated to the eruption seen as a NE traveling wave in SDO 193 around 03UT.  The CME is better seen in the differences images.,,
2015-05-04 08:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Not sure on the source for this CME.  It looks like could be near the East limb close to the CH.,,
2015-05-04 09:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME associated with an eruption seen as a NE traveling wave on SDO193 around 09Z.,,
2015-05-04 19:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There was a very narrow opening of field lines seen off limb in AIA starting around 19:09UT, the source appears to be just behind the East limb.",-12.0,95.0
2015-05-05 02:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Field lines opening in AIA off-limb starting just before 02:00 UT.,-10.0,95.0
2015-05-05 14:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There is a wave and opening field lines observed from apparently beyond the limb, best visible in AIA 171 & 193.  Could be further behind the limb too, but there was at least some field line involvement near the East limb.",35.0,100.0
2015-05-05 17:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,,,
2015-05-05 22:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME as a result of the X2.7 flare located N15E79.,,
2015-05-06 17:00:00,12335.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME associated with filament eruption associated with a C-class flare from AR 2335,,
2015-05-06 19:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Backsided,,
2015-05-07 12:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME is associated with an eruption seen at the NE limb in SDO 193 and 171 (opening of off-limb loops ~13:00),,
2015-05-09 01:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Large eruption visible in both SDO 193 and 304, starting around 01:00Z",18.0,88.0
2015-05-09 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Opening field lines visible in SDO 193 starting around 09:00Z behind the east limb,,
2015-05-11 05:00:00,12343.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME start time is not correct due that is appears in the FOV after a 5 hour data gap.  CME is associated with an eruption from AR 2343 around 04UT.,10.0,30.0
2015-05-12 02:48:00,12335.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,A filament eruption and opening field lines observed over the limb in AIA images starting around 02:00UT.  Associated flare 2015/05/12 02:15:00 03:42:00 03:02:00 C2.6,-15.0,-85.0
2015-05-12 12:24:00,12337.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,West limb CME came from  AR2337 (S18W65) - starting at 11:45 AIA images show an eruption with filament and outflowing material.,-18.0,-65.0
2015-05-12 18:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Eruptions associated with large filament eruption observed behind the eastern limb in SDO 304 around 2015-05-12T16:30Z.,,
2015-05-13 18:48:00,12345.0,['SOHO: LASCO/C3'],1,1,"connected to a C9.2 flare in GOES, filament eruption from AR 2345",12.0,-17.0
2015-05-14 03:36:00,12342.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME may be associated with a small eruption south of AR 2342.  Parameters are very preliminary since the CME is not ver noticeable in the difference images in SWPC_Cat.,,
2015-05-16 00:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is a large NE filament eruption that can be seen in SDO 304 and 193 around 00:10 UT.,,
2015-05-16 10:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2015-05-16 11:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Associated with a filament liftoff visible in SDO 193 starting around 10:00Z on the upper earth-facing disc,,
2015-05-21 23:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Opening field lines seen in AIA 193 behind the solar rim in the NE at 22:04. The shape of the CME is complex, this could be 2 CMEs (see CME with id 2015-05-21T23:24Z)",,
2015-05-21 23:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Not necessarily a separate CME: this could be part of a CME with id 2015-05-21T23:12Z or a separate backsided partial halo CME. The associated eruption is seen in AIA 194 around 22:30 as opening/closing field lines far behind the NE rim.,,
2015-05-22 05:06:00,,['SOHO: LASCO/C3'],1,0,a very faint high southern latitude CME seen in C3. Source was not found. Only POS values entered,,
2015-05-23 07:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Appears to be backsided,,
2015-05-24 13:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Large prominence visible off west limb in 304 and field line activity  visible in 193 starting around 12:00Z,-25.0,-90.0
2015-05-25 23:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME associated with eruption visible in SDO 193/171,,
2015-05-27 19:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Most likely far side,,
2015-05-28 23:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"filament eruption at the NW limb, starting ~17:30 seen in AIA 304/193, post-eruptive arade and ribbons visible in AIA 193/304.",,
2015-05-30 13:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Possibly associated with a northern eruption observed in SDO 193/304 around 2015-05-30T14:40Z.,,
2015-05-31 15:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"filament eruption seen in AIA 304, starting around 14:25, at ~17:00 a post-eruptive arcade becomes visible in AIA 193. eruptive signatures are very weak compared to the CME seen in C2/3. Therefore, the CME source might be on the far-side.",,
2015-06-01 06:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME may be from the same source as yesterday's filament eruption or backsided.  It is very slow.,,
2015-06-01 14:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME associated with an eruption visible in SDO 193/171 around 13:30Z on the NE limb. Signatures appear to come from behind the limb.,10.0,90.0
2015-06-02 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Prominence eruption starting at 04:00 UT, very gradual liftoff.",-10.0,-80.0
2015-06-03 18:54:00,,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2']",1,0,Probably associated with an eruption seen shooting high north-west in SDO 171 starting at about 2015-06-03T14:00Z,,
2015-06-04 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source location behind the NE limb - opening field lines seen in AIA 171 after 2015-06-03T23:30Z. There is some activity seen in AIA 304 in a filament in the NE, but it looks like the CME is associated with the backsided eruption that manifests itself in the opening of field lines.",,
2015-06-05 20:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2015-06-06 20:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,,,
2015-06-07 16:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,No clear EUV source for this.  Possibly far-sided.,,
2015-06-09 12:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,No clear source- modeled as a back-sided event.,,
2015-06-09 20:00:00,12364.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,Associated with an eruption seen in SDO AIA 193/304 around 2015-06-09T20:00Z from AR 2364. Also connected to the C2.8 flare also from AR 2364 around the same time.,,
2015-06-10 14:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source location is very proximate and it is not clear if it is associated with a darkening seen in SDO 193 at the NW.  Start time is incorrect due to a 4 hour data gap in LASCO C2. At 14:12Z the CME is already in the FOV.,45.0,-20.0
